,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
184,65896.42207398957,5.831725357777697,6.58628583382108,2.2,34170.336663508686,"8248 Sanford Fords Apt. 973
Christopherburgh, NM 32197",999146.8693743936
185,65483.25530521961,7.533097336111758,7.038452372643868,4.05,33303.47322840525,"8362 Hudson Village Apt. 954
Goodmanbury, OH 71913",1247281.6983108672
186,68894.84506915275,5.930501632802542,6.974340367091548,4.47,28851.6014038608,"52228 Debbie Lane
New Davidtown, VT 50549",1033290.9749004892
187,59961.095300235946,6.735728991065113,6.092099589574452,3.49,31853.711728277784,"7994 Kristin Circles Suite 061
Port Patricia, IA 00997",1051230.000578397
188,83801.82006251162,4.888150025783043,8.70737952087405,5.39,33184.55158132946,"2466 Mary Shoal Suite 833
Markfort, VI 51721",1642051.8317058694
189,50571.4064683828,6.925275682318972,7.946493040717701,6.12,40913.30482956176,"7663 Adam Fords Apt. 028
Pattersonburgh, WA 69032",1214563.1502187783
190,63625.81215080527,5.188699500744293,5.8212038521660805,2.31,35778.45866770661,"0285 James Crossroad Apt. 384
Jessicaview, TN 23865",1001876.6061552516
191,61098.27241740827,6.978220999000531,6.841803530648964,2.34,27467.275225716952,"40122 Morris Neck
Sheliaburgh, DE 82340",1023205.0409895576
192,80900.43968501898,6.495664078824839,9.038150799891412,4.12,40268.518418487736,"895 Michael Loop Suite 312
Mossberg, VT 04614",2054897.0092689176
193,61297.34624034776,5.605703320331453,6.633718839172094,4.31,26656.951717643227,"8524 King Lake
Meadowsmouth, TX 61037-7289",785399.1395370425
194,77177.44738441323,3.9702443565707672,5.800903188839205,3.1,52057.05440957794,"4491 Giles Corners Suite 728
Mooreview, NJ 52329-7519",1102516.5838414284
195,66616.19450839261,6.336056314566116,5.5892106197702685,2.24,39347.57464986068,"2227 Susan Lodge
Ashleyshire, PA 64254",958909.193464849
196,76933.60610799697,8.540364463932763,7.438544259886018,6.43,33433.33877264724,"7504 Wilson Lake Suite 052
Hallfort, RI 91245",1775874.7601040124
197,60826.60595575475,6.383383417433889,6.255855255287282,3.18,36892.623300692845,"2012 Jamie Stream Suite 731
South Amandahaven, WI 85011-1378",1127873.5774725412
198,61426.05608184287,6.542331604932199,6.308415219714076,2.46,24517.968435440976,"847 Liu Rue
North Susan, FM 18333-8785",999244.6349647824
199,96290.15967304728,5.166648440467951,8.317600439883378,5.15,45801.17222920505,"Unit 4093 Box 6395
DPO AA 76428",2105205.855863914
200,53080.44344697917,5.474835964233616,6.36553627118961,2.4,23763.197234467843,"012 Daniel Isle
Lake Brianshire, MH 44798",508951.5668799004
201,72533.05727370757,8.092440179538283,5.717740091343675,2.26,46369.54384104632,"99091 Mosley Station
Lewisside, KY 57953",1806231.4517589563
202,46885.24684489504,5.504283692471437,6.380724549280317,3.43,38898.175479095466,"9662 Michael Common
New Danielle, GA 28220-4597",774674.0566597179
203,64374.30729357025,8.38999228707171,7.063085613532733,6.23,23251.04669906775,"95798 Elizabeth River
Benjaminbury, VT 03318-9619",1244440.1347023242
204,62320.25859274637,6.417495592988509,8.427868531646302,4.0,14596.250298399722,"524 Moore Fall
Port Jeremy, KY 45574-2216",1124396.2490127091
205,81167.44109693193,8.100651599703141,6.3409602071293545,4.5,28713.96202363791,"372 Angela Summit Apt. 043
New Tiffany, NJ 35579",1768705.125279147
206,55621.89910395666,3.7359417914541786,6.868290757394464,2.3,63184.61314723032,"704 Davis Valleys Suite 264
Collinstown, DE 61159",1102641.11402327
207,62431.938099572384,6.798993827609197,8.599555446010704,4.48,44115.98341937827,"9249 Robert Cliffs
New Susan, AR 48038",1523915.1446841708
208,80650.40397562584,5.0234713825287445,7.515135601191784,6.1,54516.287464140085,"52214 Bruce Island
New Pamela, WY 80939-1528",1651684.77387328
209,81858.57318450278,7.358643506547844,6.219018193643549,4.03,32549.992225660902,"0759 Thomas Cove
Thomasport, GU 74595-3903",1730084.4793008969
210,73684.34795328617,6.172321363589076,5.871991131906867,4.18,33448.711083451264,"895 Robinson Mountains
Garnerborough, VT 84650",1306288.622680067
211,72443.69473006504,5.045013622826376,8.00012082307969,6.22,31190.670697535814,"795 Mathis Valley
Lake Judyhaven, OK 97082-1217",1308773.0784993526
212,59615.33157475481,8.408924917611351,6.234098671453875,4.37,32164.063077201827,"96763 Brian Hill Suite 412
South Alicia, MP 83169-5030",1259190.7062030674
213,83714.1092447518,6.314355156914044,7.519222865868867,4.41,28369.938122586947,"PSC 1257, Box 7891
APO AA 21399",1524621.7282514698
214,62949.673953804326,4.00349911978378,7.86002676930514,5.36,30373.06097128529,"1024 Sweeney Crossing Suite 582
East Williamhaven, NM 82488",814378.4821120476
215,68970.3603351755,5.72143669406418,6.47161336991908,2.21,41807.82865936324,"5656 Olson Point Suite 171
South Natalieborough, WY 04578-3574",1028650.5919845894
216,81728.43857245822,5.527612234308698,7.666779636732862,6.1,51629.318742309646,"94005 Nicholas Throughway Suite 032
Jackhaven, VA 24159",1922281.305339749
217,77898.5103885883,4.272548632040605,8.274472679349568,3.28,59563.16041835372,"092 Lisa Circle
Port Jacquelineport, CT 28492-8937",1812960.4083440755
218,77551.62779915938,5.535920946384011,4.6791342541236505,2.03,35834.49299575758,"23662 Tiffany Oval Apt. 301
Stephanieburgh, NM 67091-0155",1064854.308940125
219,71443.22364756696,6.099611426455684,5.736700645195104,2.18,57715.80166358237,"94869 Mary Plain Suite 455
North Harold, CT 00263",1596439.7157326203
220,66878.86080331268,6.017936041046914,9.095206581331226,5.42,42624.94179314877,"010 Horn Crescent
South Lisa, WA 83794-7574",1645843.0482722488
221,57143.67881864429,6.150796319182242,6.848577731870528,2.09,51479.070960329766,"USNS Williams
FPO AE 44169",1233965.837378124
222,80649.16023212437,6.039968339319676,6.222667231970941,4.28,18776.463932067505,"768 Russell Keys
Briannamouth, VT 98433",1046191.1649369912
223,52568.679321629024,7.147855953793632,6.5619588106677424,2.33,38555.067575377616,"4682 Brett Canyon Suite 969
Josephshire, WA 50894-5205",1135676.1831042888
224,56024.547743067145,6.575305941215055,7.468447700906582,4.15,36215.96254649309,"428 Jacobs Overpass
Bradyville, NE 27399",1172413.196960207
225,75323.05820250597,8.513233389195518,5.92942150286992,3.39,51528.48104771981,"10265 Hanson Cape Suite 575
Griffinfort, DE 88966",1967384.7778210605
226,48406.779307763936,4.499700732247816,7.776597851720785,4.19,43535.9314962526,"3478 Torres Islands
West Thomas, CT 99821",589352.3954068222
227,86528.92653940784,6.013689620849798,7.966109181271057,4.13,27593.125761504747,"52320 Aaron Plains
Wilcoxville, MI 89940-7844",1616505.3541296383
228,69835.56399576584,6.419843029605572,7.670982834153155,3.03,19376.318934572257,"46680 Weaver Plains Apt. 497
Karenhaven, RI 92983",1277380.5286085252
229,59390.34682359003,5.664970500648301,6.7508719928359735,4.31,28995.96413983688,"8460 Kathleen Mission Apt. 482
Port Amytown, KY 72016",788427.8399198116
230,82381.54875310142,4.695568136125019,8.045728241246653,4.14,36655.128939367816,"06207 Dean Parkways Suite 455
Lake Haileyfort, MI 73004",1468513.2443765462
231,64405.64944108394,8.005412645339597,7.879408466443659,6.12,42611.53970337937,"65018 Mcdonald Dam
Hineston, FL 55892",1420979.1842857092
232,80008.66783065468,4.847002320649787,8.672978875655373,5.41,45889.89048744329,"40592 Joanne Meadow
Lake Ericshire, MS 82383-5094",1629098.181719524
233,75951.45249116095,5.440611042956553,6.999579342248532,3.09,31125.55872988556,"100 Garcia Track Apt. 378
Schneidermouth, KY 87806",1212205.340652621
234,68508.32406170748,6.535285879712204,7.151596571238374,6.23,25290.40993618514,"08796 Johnson Crest
New Ninaberg, MT 66467-2645",1085103.002972052
235,82760.37627165932,6.135694010191398,6.778563743699072,4.0,33839.085186046264,"76850 Angela Ranch Suite 680
Gamblefurt, CO 31477-5548",1457755.979317714
236,69391.3801843616,5.344776176735725,8.406417714534253,4.37,35521.294033173246,"PSC 5330, Box 4420
APO AP 08302",1402818.2101658515
237,66642.82031894012,7.231468225896415,9.15711784335036,3.18,32035.318808089454,"PSC 5412, Box 9130
APO AP 51414-2381",1669127.0781264869
238,66581.5748315319,5.419607066940527,5.884307665905557,3.25,18230.518926857807,"456 Mitchell Causeway
Georgefort, NE 04481-1083",839194.0689419047
239,71145.21270418004,6.1521099752376935,6.765832563092491,2.31,35642.530335506715,"15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205",1280910.189933004
240,87674.45368773551,5.777764619294278,7.6980703371351344,3.36,28470.827407541667,"51634 Meyers Squares
North David, CO 64016",1566015.4311442324
241,73931.1426621128,5.662286845173958,6.981246600259586,2.46,29568.95886212549,"4901 Michelle Estate Suite 734
New Aimeemouth, MH 31261",1258178.804411881
242,89209.08410317086,4.628985286408732,7.4332117067417105,3.14,47798.52086691447,"087 Romero Meadow Apt. 109
Port Christy, VT 93436-0859",1592175.5124622623
243,63217.172428554295,6.981741642727567,5.139219088521372,2.07,31925.67536114004,"21055 Carroll Ports Suite 218
South Joseph, IA 28239",1070868.0665304598
244,65897.66157033308,6.155338176822831,6.520119623924612,3.01,49667.60637239993,"474 Mckinney Underpass
Lake Andreaview, CA 16833",1412626.5187417814
245,81054.5095216008,7.609818795846901,5.536174783804822,3.24,45684.34153202677,"59042 Russell Extensions Apt. 675
New John, WA 59707-0307",1730103.133132334
246,88603.20877605594,7.097176548031246,5.23261615318447,2.16,37215.669643235815,"75612 Murray Mount Suite 278
Isaiahport, MO 65391",1675702.2232534871
247,70085.94760366887,4.435761352294801,7.131110205236469,5.22,51446.69184618918,"414 Todd Springs
Port Shannon, AS 60277",1440909.0012831052
248,53793.17647681503,6.46126065096604,6.800894663336465,2.3,43458.0017739392,"5471 Howell Lake
Sydneyfort, FL 17627",1047280.1118709394
249,78757.68198236995,7.0061573654499005,5.943870379019686,4.18,20453.295188497705,"19662 Riley Drives Suite 437
North Cherylfurt, RI 19968",1084763.029661108
250,64204.7206437605,4.8621550175782895,7.714890983666749,6.21,46157.439164579686,"622 Austin Union
Donnaside, NY 82528",1233484.4765780976
251,87928.13754352827,5.416960597262445,7.868288356243358,6.21,47452.35784946934,"Unit 4273 Box 6840
DPO AA 28938",1752112.6041630888
252,61801.46537410586,5.064611431282058,7.481091173400205,5.49,36326.696940543545,"8863 Christine Extensions
Port Suechester, MN 59441",988175.0073923124
253,48692.97595568013,4.597834172173939,6.259069919909482,3.02,36239.394116006486,"520 Love Hill
Port Scottview, NC 38932-2657",617157.9102965128
254,77875.98739313014,5.286413074082901,7.1914443536867045,6.46,44452.644105741325,"Unit 7924 Box 2038
DPO AE 52259",1517141.622824528
255,71324.30444571162,4.086691138650464,6.0209850356892805,2.29,27362.189910903595,"2720 Michelle Motorway Suite 701
West Robert, ID 94081",858159.6196000497
256,44328.25629667423,5.644951797634579,6.813808755116977,2.06,20820.241369108862,"4237 Cassandra Parkways
West Rachaelfurt, FM 97165",601007.3511604669
257,62678.33546670892,5.125019476620247,6.471035179743152,3.45,44965.31198085928,"89517 Troy Viaduct Suite 715
Port James, LA 69221-4243",1032663.0030779238
258,88968.52173221511,4.908329526113353,7.014097560696638,3.01,34751.73695274278,"186 Perez Drives Suite 629
East Nicholas, DC 61121",1433006.6454214435
259,65736.34642353923,5.639329457737263,6.2998072622544345,3.13,32964.018220168604,"294 Hunter Pike
West Terri, PR 55185-6417",991398.8218655172
260,68805.02073083728,6.0959919978177695,8.126158726796017,6.37,40744.09196872339,"416 Cesar Points Suite 572
Smithmouth, AK 47239-2228",1300362.0280723723
261,62622.48379304213,6.036895610124854,8.844773960333843,6.16,48899.5138186045,"88628 Andrew Pines
Joshuafort, CO 48304-5880",1502443.2297509415
262,51446.28424738959,6.498700716760746,7.70653861280721,3.43,39900.13678673255,"9789 Robert Road Apt. 745
Ewingfurt, WV 91075-6812",1170892.9796549894
263,64629.46279112142,6.2921891088451,4.708243289481351,3.13,46877.145573032205,"1014 Chris Lakes Suite 741
South Brianfort, VA 41541",1223777.4976237444
264,90535.16522136182,5.722843373212222,5.833625637072937,2.24,42249.324926245055,"9912 Anderson Bridge
Port Chad, NY 38307",1676770.330573918
265,81030.83577085046,8.012087695936144,6.301235186602633,4.2,44372.94405126901,"866 Jasmine Ferry
Nicholschester, SD 40370",1851575.8675786168
266,58687.10129843845,6.598676142802331,6.63543390955736,4.31,29395.602494344326,"30340 Traci Streets
Wardview, AK 82480-1685",938827.8008369108
267,70561.55882280825,7.32195133046068,7.520463798500567,3.4,25029.20573727713,"5178 Sonya Stravenue Suite 390
Collinsville, SC 82851",1360787.8712115514
268,63351.97897747723,5.45474324969433,7.463829891340321,4.19,31063.781520100936,"46740 Jennifer Garden Apt. 818
Williamstown, AS 42737",1076438.9751434857
269,66484.04819478332,4.825804425299133,9.069530121901847,3.37,51712.14408735437,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480",1511743.1291910275
270,71445.08457918133,6.102287442728735,8.25577415712517,3.1,24318.530113098623,"76586 Richard Lodge Apt. 408
Chandlerport, TX 40049",1300031.2303332195
271,63274.67073461468,5.490367990977961,8.562229306861026,3.0,38904.667399213446,"4603 Buchanan Turnpike Suite 998
Lake Aaronchester, KS 76604",1440106.863891462
272,75033.91776859196,5.2946275345282166,6.987367713866961,2.39,27355.829791753706,"Unit 8582 Box 3330
DPO AE 68542-2008",1373512.3017761726
273,35608.986237077515,6.935838865796822,7.827588622388147,6.35,20833.007623149297,"652 Stanton Island
Adamsview, VA 56957-9960",449331.5835333807
274,54204.81112077444,4.946442899639272,5.0561897402650064,3.39,39735.06871116576,"449 Doyle Field
Kingview, MA 00689-4705",333160.9942794951
275,64469.03364164058,4.534538240255575,5.839049562367696,2.03,43745.990816411686,"42171 Laura Drive Apt. 420
Port Markchester, DE 08454",909885.8014150272
276,72655.6487281399,7.545608876296856,7.201823309485254,4.1,23623.300067290093,"8608 Christopher Springs Apt. 416
Brownton, GU 32886-6900",1612102.0967081324
277,46285.83806098472,6.388845620844637,8.76342663961033,3.42,42246.01752925612,"4366 Lewis Crescent Suite 780
Paynefurt, VT 65844",1153321.6041498005
278,61932.87261556327,6.687367955430018,6.751208636667679,4.34,34143.05076109781,"7111 Woods Lights
Port Allenbury, MS 27607",1200125.4471192514
279,80040.17331459526,6.449554739752776,8.453261624693763,5.5,29699.01163884173,"8337 Cody Fields Apt. 592
Tinafurt, GU 56684-5907",1735826.005205352
280,66840.69531523029,6.705514007161844,7.044911117703628,6.28,32705.94933115129,"628 Peterson Locks Suite 809
Meyermouth, KY 45309",1218011.060787834
281,70767.3296633236,5.488057127272996,7.453195861824443,6.41,26925.95480746428,"5480 Melanie Summit
New Margaret, SC 24919-4038",1016163.176715182
282,69017.58124576934,5.593646347753979,6.504090907327948,4.37,27751.985131806523,"9566 Gail Lodge
Loriview, HI 24128",981559.8116783198
283,70564.46383656282,6.335995235991057,6.4694656996451165,4.43,36308.244710183,"21869 Willis Flats Suite 963
Rachelberg, VI 51379",1210573.8552657485
284,67019.07404739733,6.487943166707262,7.331330100018214,6.26,24997.108705994284,"378 Evans Crest
East Shelbystad, HI 23326",1134397.7577153658
285,78186.23924325894,5.838063827719644,5.133465710813106,4.17,49617.7314160528,"296 Cline Roads Apt. 767
Jessemouth, NE 63904",1526369.6474352428
286,64427.37436821848,4.751360342579392,6.394383439320515,4.45,25653.687923495738,"170 Denise Shores
West Kyleberg, IL 67228-2100",606191.8669228128
287,70698.78409003714,6.746762461940911,6.749401541779305,4.01,22987.66823995696,"1220 Ann Stravenue
East Lisa, FM 01139-3975",1129975.8171178924
288,86157.17573424338,4.9863120786684725,6.475843395424623,2.28,62963.75539456241,"1427 Jennifer Landing
Blairfurt, TX 86287-9948",1833208.5791579715
289,75393.12117566973,6.778777872047646,6.135948234253799,2.39,27536.93789681567,"591 Jorge Brook
Vincentville, AS 27540-3272",1169640.3243033246
290,61821.940438368976,5.7386380341215135,8.07667453140381,4.29,19123.41954359853,"5464 Freeman Spur
Anthonyfort, DC 44043",808373.7030161206
291,79575.64153943176,4.970709348220618,5.850243433327661,4.04,31050.10281439476,"4827 Kelsey Glen Suite 220
Michaeltown, MD 34529",1141916.5254388948
292,74584.37391690226,5.720481800526936,6.414774565326267,3.36,46372.74504343567,"844 Sheila Flat Suite 824
Isabellafort, MH 41980",1463383.4866829738
293,77978.59003653273,5.009825501610253,6.688390329178051,4.44,39730.6830928068,"6651 Flynn Row Apt. 276
North Amandashire, MD 07547-9261",1162191.7910290756
294,68661.24746362834,5.001163155217171,6.382668351356907,2.08,25431.39780591673,"16378 Kelly Spurs
Robertborough, SC 25199-2273",895441.022143891
295,53362.68629480332,7.535710562492012,7.560199122662459,3.15,50304.7483146233,"2765 Robert Viaduct
Port Katherineburgh, IA 85708-6249",1451658.8772407244
296,76056.28911195931,6.480979870708167,8.245224408187642,5.4,28470.701474178964,"648 Mark Green
New Aaronberg, MD 57319-9128",1491838.4944434683
297,69208.50650810325,5.905347969545696,6.691996476242879,4.05,13355.02004009238,"3178 Thompson Wells
West Valeriebury, CT 94570",816772.3750999514
298,72661.75012733735,6.472277303078455,6.971292637981097,4.18,47048.49000827968,"60113 Meredith Roads
Joeburgh, WY 76237-8977",1602903.280708731
299,62566.76280453749,7.690493450939387,5.828975487352791,4.28,26717.60493405672,"51832 Lindsey Locks
West Donnaburgh, DE 19633-6063",1144177.7760016783
300,90890.48581376827,7.510170524809988,7.59548654566475,6.21,45519.2562712043,"05117 Williams Isle
Mariaton, DC 32652-0435",2252243.340472784
